CoC_Number,Year,weighted median income,weighted median rent,total population,tract count,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
IL-504,2023,79275.24217495305,1023.6999104413316,264631.0,63.0,Madison County CoC,88.0,56.0,32.0,53.0,35.0,12.00312744,8.415668445,27.27385555,44.69686362,5.219465142,34.4,63.0
IL-506,2007,76497.08987345261,1027.221269569167,761849.0,162.0,"Joliet, Bolingbrook/Will County CoC",397.0,379.0,18.0,244.0,153.0,7.339755421,7.159967444,18.77007985,47.64217286,9.068000494,30.3,316.0
IL-506,2008,76497.08987345261,1027.221269569167,761849.0,162.0,"Joliet, Bolingbrook/Will County CoC",309.0,299.0,10.0,158.0,151.0,7.339755421,7.159967444,18.77007985,47.64217286,9.068000494,26.9,426.0
IL-506,2009,76497.08987345261,1027.221269569167,761849.0,162.0,"Joliet, Bolingbrook/Will County CoC",340.0,331.0,9.0,180.0,160.0,7.339755421,7.159967444,18.77007985,47.64217286,9.068000494,20.6,429.0
IL-506,2010,76497.08987345261,1027.221269569167,761849.0,162.0,"Joliet, Bolingbrook/Will County CoC",389.0,358.0,31.0,187.0,202.0,7.339755421,7.159967444,18.77007985,47.64217286,9.068000494,21.5,433.0
IL-506,2011,78194.94834162756,953.1569404235868,774434.0,162.0,"Joliet, Bolingbrook/Will County CoC",353.0,320.0,33.0,191.0,162.0,7.945951464,7.351322215,19.67015087,49.18912144,9.270007849,22.7,393.0
IL-506,2012,78632.54190852666,965.8063301691452,780927.0,162.0,"Joliet, Bolingbrook/Will County CoC",291.0,282.0,9.0,164.0,127.0,8.504254524,7.338605043,19.9868492,48.78937777,9.553594844,31.9,396.0
IL-506,2013,78155.39663831082,1005.6445733950972,785141.0,162.0,"Joliet, Bolingbrook/Will County CoC",288.0,281.0,7.0,184.0,104.0,8.609295181,7.303206747,20.33296893,46.88567914,10.13143242,29.2,326.0
IL-506,2014,78760.77968586414,1059.7926784342071,789913.0,162.0,"Joliet, Bolingbrook/Will County CoC",309.0,294.0,15.0,187.0,122.0,9.051970855,7.116698214,20.97197918,48.05340206,9.324198858,19.3,325.0
IL-506,2015,77972.22244029271,1166.3176091636633,793831.0,162.0,"Joliet, Bolingbrook/Will County CoC",340.0,314.0,26.0,207.0,133.0,8.605886416,7.397015531,21.14505959,48.64483753,7.983558154,25.7,319.0
IL-506,2016,80141.09997965596,1217.0576075408576,796302.0,162.0,"Joliet, Bolingbrook/Will County CoC",290.0,242.0,48.0,195.0,95.0,8.26101781,6.958846141,21.11126542,48.24750745,6.888750451,26.9,328.0
IL-506,2017,83365.8619554078,1277.0255692753767,800140.0,162.0,"Joliet, Bolingbrook/Will County CoC",282.0,251.0,31.0,185.0,97.0,7.875647243,6.335699199,21.07737377,47.43518072,6.047609386,32.1,314.0
IL-506,2018,87281.42819405886,1303.3249115834694,802169.0,162.0,"Joliet, Bolingbrook/Will County CoC",341.0,298.0,43.0,181.0,160.0,7.370224906,5.956474093,21.14597599,47.66602912,5.226687884,24.1,357.0
IL-506,2019,90454.27170997908,1314.9068363602903,804273.0,162.0,"Joliet, Bolingbrook/Will County CoC",278.0,235.0,43.0,187.0,91.0,7.140478831,6.033479796,21.29174999,46.54290396,4.778042805,25.4,337.0
IL-506,2020,93291.03496689432,1196.7915678383592,804847.0,190.0,"Joliet, Bolingbrook/Will County CoC",276.0,234.0,42.0,170.0,106.0,7.909161534,6.171935609,23.00386025,45.86993148,4.967052716,31.8,322.0
IL-506,2021,97411.06741545442,1252.4461540728223,814472.0,190.0,"Joliet, Bolingbrook/Will County CoC",257.0,226.0,31.0,114.0,112.0,7.73772099,5.830838679,22.29499594,45.5255296,5.416368958,29.5,291.0
IL-506,2022,105945.07533900288,1295.1016941268067,816881.0,190.0,"Joliet, Bolingbrook/Will County CoC",219.0,204.0,15.0,144.0,75.0,7.868842601,5.845918122,22.34294314,46.26663176,5.264504883,22.2,335.0
IL-506,2023,109838.45023675331,1382.030811414323,821319.0,190.0,"Joliet, Bolingbrook/Will County CoC",343.0,245.0,98.0,240.0,103.0,7.868842601,5.845918122,22.34294314,46.26663176,5.264504883,34.4,256.0
IL-507,2007,54376.11159172621,688.4195643024123,394402.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",434.0,336.0,98.0,335.0,99.0,11.0041368,7.850374124,26.16985518,41.12103541,7.460326338,30.3,573.0
IL-507,2008,54376.11159172621,688.4195643024123,394402.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",350.0,342.0,8.0,202.0,148.0,11.0041368,7.850374124,26.16985518,41.12103541,7.460326338,26.9,573.0
IL-507,2009,54376.11159172621,688.4195643024123,394402.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",397.0,330.0,67.0,276.0,121.0,11.0041368,7.850374124,26.16985518,41.12103541,7.460326338,20.6,573.0
IL-507,2010,54376.11159172621,688.4195643024123,394402.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",376.0,346.0,30.0,205.0,171.0,11.0041368,7.850374124,26.16985518,41.12103541,7.460326338,21.5,573.0
IL-507,2011,55089.4093586594,707.7165007410474,396061.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",313.0,304.0,9.0,194.0,119.0,11.65855765,7.653192135,26.58183885,42.77467633,7.427690825,22.7,470.0
IL-507,2012,56138.23432706223,706.2442333102624,397325.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",376.0,367.0,9.0,220.0,156.0,12.58649715,7.537052515,27.54298519,42.18226362,7.38266875,31.9,652.0
IL-507,2013,55932.6159996588,713.7751934289356,398596.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",396.0,370.0,26.0,252.0,144.0,12.86766551,7.470680151,28.52873967,41.64906258,8.294059376,29.2,552.0
IL-507,2014,56830.90530791421,730.0236372758059,398650.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",405.0,379.0,26.0,242.0,163.0,12.93446977,7.754633005,28.73674426,41.54123757,8.15520728,19.3,537.0
IL-507,2015,57186.42275473461,732.0044571336738,398238.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",451.0,383.0,68.0,262.0,189.0,12.73007598,7.968726507,28.82133387,39.90363652,7.223504617,25.7,556.0
IL-507,2016,58532.47407823085,744.1450370922122,397388.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",378.0,308.0,70.0,271.0,107.0,12.10059896,8.389020789,28.48934597,39.79499013,6.783105427,26.9,504.0
IL-507,2017,60418.51638496644,762.0314096810488,395515.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",329.0,293.0,36.0,240.0,89.0,12.01665629,9.365943186,28.54323266,38.96996094,6.828361889,32.1,535.0
IL-507,2018,62227.9046720163,791.6874742071074,392550.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",400.0,366.0,34.0,248.0,152.0,12.48687509,10.09187172,28.75638244,39.30241489,6.19647728,24.1,581.0
IL-507,2019,63579.34455827605,809.785289295638,389757.0,99.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",285.0,270.0,15.0,205.0,80.0,11.78862727,10.5704621,28.23769257,39.30890433,5.937903928,25.4,507.0
IL-507,2020,65030.56483846616,809.34511830648,386792.0,100.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",311.0,274.0,37.0,255.0,56.0,11.93733286,10.61253059,28.5050634,40.10156971,6.072816549,31.8,505.0
IL-507,2021,68408.80482624435,841.9778118855118,387009.0,100.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",202.0,182.0,20.0,184.0,18.0,12.06388219,9.87874965,28.51874895,41.08851267,5.900544758,29.5,454.0
IL-507,2022,73039.59655924715,923.054151812298,384567.0,100.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",337.0,305.0,32.0,267.0,70.0,12.11508889,9.462087227,28.40281495,41.91642916,5.548858062,22.2,460.0
IL-507,2023,75793.30112593686,926.1440837921114,381993.0,100.0,"Peoria, Pekin/Fulton, Tazewell, Peoria, Woodford Counties CoC",420.0,381.0,39.0,345.0,75.0,12.11508889,9.462087227,28.40281495,41.91642916,5.548858062,34.4,476.0
IL-508,2007,53054.716344993525,732.4534347962818,273466.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",799.0,442.0,357.0,286.0,513.0,15.42948997,10.48842274,32.86430664,45.47075175,9.204936274,30.3,338.0
IL-508,2008,53054.716344993525,732.4534347962818,273466.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",670.0,218.0,452.0,306.0,364.0,15.42948997,10.48842274,32.86430664,45.47075175,9.204936274,26.9,284.0
IL-508,2009,53054.716344993525,732.4534347962818,273466.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",536.0,242.0,294.0,261.0,275.0,15.42948997,10.48842274,32.86430664,45.47075175,9.204936274,20.6,244.0
IL-508,2010,53054.716344993525,732.4534347962818,273466.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",514.0,220.0,294.0,297.0,217.0,15.42948997,10.48842274,32.86430664,45.47075175,9.204936274,21.5,260.0
IL-508,2011,54543.08908813152,772.1663077874368,274930.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",370.0,185.0,185.0,176.0,194.0,16.31484986,10.75475865,33.11196667,47.00203252,9.204936274,22.7,246.0
IL-508,2012,54487.48934041435,795.6314005546392,275855.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",451.0,166.0,285.0,193.0,258.0,17.04390322,11.73330284,33.72026983,47.56811063,9.521019367,31.9,250.0
IL-508,2013,54768.93293874163,842.9249973722077,275897.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",213.0,146.0,67.0,121.0,92.0,18.02504733,12.34062506,33.99543285,48.39480771,9.527931341,29.2,210.0
IL-508,2014,55437.99293400235,863.5329843235639,275828.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",339.0,201.0,138.0,171.0,168.0,18.0686938,13.21497969,34.25675263,47.63517528,9.04003198,19.3,204.0
IL-508,2015,55277.94890550814,883.8074881302613,274648.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",318.0,166.0,152.0,176.0,142.0,18.17704729,13.36495249,33.99859424,47.94863582,8.95933784,25.7,210.0
IL-508,2016,56015.392422662495,898.8337961692553,273315.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",240.0,157.0,83.0,132.0,108.0,17.82993974,13.67128845,35.50939865,49.06903466,8.335810543,26.9,213.0
IL-508,2017,57420.38882051923,899.9825871651979,272213.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",300.0,154.0,146.0,174.0,126.0,16.98565879,13.64607532,35.19258525,48.86731392,7.871063274,32.1,175.0
IL-508,2018,60002.99223549268,935.0914457755848,271363.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",250.0,160.0,90.0,124.0,126.0,16.54323792,14.10826337,35.78246459,46.69411143,7.198225449,24.1,179.0
IL-508,2019,61843.35724488059,921.9645989209832,270246.0,61.0,"East St. Louis, Belleville/St. Clair County CoC",247.0,153.0,94.0,107.0,140.0,14.63829821,13.31242603,35.27905123,46.62843583,6.757299651,25.4,182.0
IL-508,2020,64574.27864433775,957.1108060922102,261186.0,68.0,"East St. Louis, Belleville/St. Clair County CoC",298.0,162.0,136.0,139.0,159.0,14.4505792,13.53261657,34.83311147,45.68872785,5.474335802,31.8,187.0
IL-508,2021,69288.98963251701,992.9711481571712,258597.0,68.0,"East St. Louis, Belleville/St. Clair County CoC",93.0,93.0,0.0,37.0,56.0,13.89650797,13.83398844,34.0045295,43.21201982,5.878272208,29.5,193.0
IL-508,2022,76009.96624881713,1023.0308967214584,256791.0,68.0,"East St. Louis, Belleville/St. Clair County CoC",197.0,103.0,94.0,135.0,62.0,14.67491638,13.90659022,34.1435118,43.67991845,5.888770746,22.2,186.0
IL-508,2023,79405.79706566919,1071.655851980359,254777.0,68.0,"East St. Louis, Belleville/St. Clair County CoC",264.0,255.0,9.0,171.0,93.0,14.67491638,13.90659022,34.1435118,43.67991845,5.888770746,34.4,189.0
IL-510,2007,48773.03548959826,917.4556029480262,2702961.0,796.0,Chicago CoC,5979.0,4346.0,1633.0,3927.0,2052.0,20.84005571,13.94497517,52.8794876,50.25921922,12.09543476,30.3,6373.0
IL-510,2008,48773.03548959826,917.4556029480262,2702961.0,796.0,Chicago CoC,5979.0,4346.0,1633.0,3927.0,2052.0,20.84005571,13.94497517,52.8794876,50.25921922,12.09543476,26.9,6057.0
IL-510,2009,48773.03548959826,917.4556029480262,2702961.0,796.0,Chicago CoC,6240.0,5356.0,884.0,3342.0,2898.0,20.84005571,13.94497517,52.8794876,50.25921922,12.09543476,20.6,5675.0
IL-510,2010,48773.03548959826,917.4556029480262,2702961.0,796.0,Chicago CoC,6240.0,5356.0,884.0,3342.0,2898.0,20.84005571,13.94497517,52.8794876,50.25921922,12.09543476,21.5,6104.0
IL-510,2011,49433.37166496817,947.0292431855146,2700424.0,796.0,Chicago CoC,6635.0,4913.0,1722.0,4261.0,2374.0,21.19199595,14.1297345,53.53779019,50.683037,12.0934268,22.7,5982.0
IL-510,2012,49520.90328499637,970.8814284440132,2702073.0,796.0,Chicago CoC,6710.0,4988.0,1722.0,4270.0,2440.0,21.92774477,14.0752187,54.26969605,50.56922406,12.90114279,31.9,6015.0
IL-510,2013,49783.38414835161,981.4778582061862,2705788.0,796.0,Chicago CoC,6276.0,5060.0,1216.0,3923.0,2353.0,22.41442758,13.80354542,54.97911326,50.54868936,13.65990868,29.2,5775.0
IL-510,2014,50634.61454814138,996.2188872612692,2712209.0,796.0,Chicago CoC,6287.0,5328.0,959.0,3738.0,2549.0,22.43117934,13.68869638,55.72511401,50.06462877,13.20170306,19.3,5991.0
IL-510,2015,51331.15957380637,1004.7233856254423,2716981.0,796.0,Chicago CoC,6786.0,4731.0,2055.0,4592.0,2194.0,22.03374197,13.22842767,55.99303221,49.21998226,12.12534317,25.7,5390.0
IL-510,2016,53420.49495027667,1032.3675877966402,2713515.0,796.0,Chicago CoC,5889.0,4646.0,1243.0,3721.0,2168.0,21.35122334,12.78111675,56.13721517,48.23811923,10.98714499,26.9,5469.0
IL-510,2017,56161.36742725648,1073.586882250382,2722098.0,796.0,Chicago CoC,5657.0,4096.0,1561.0,3724.0,1933.0,20.26049777,12.85397037,55.59360412,47.67710072,9.905965952,32.1,5138.0
IL-510,2018,59646.00569937149,1122.785816802605,2718019.0,796.0,Chicago CoC,5450.0,4093.0,1357.0,3553.0,1897.0,19.2379542,12.72899737,55.3251726,47.29100842,8.950098397,24.1,5220.0
IL-510,2019,63288.78680998524,1155.6244148319,2708837.0,796.0,Chicago CoC,5290.0,4030.0,1260.0,3318.0,1972.0,18.17196427,12.23706861,55.48221915,46.07358415,8.081359898,25.4,5155.0
IL-510,2020,66861.19745479988,1205.0885272171645,2698334.0,792.0,Chicago CoC,5390.0,3861.0,1529.0,3668.0,1722.0,17.14483816,11.35390281,55.24625124,44.90435331,8.214670169,31.8,5339.0
IL-510,2021,70441.39217883698,1253.6966074439529,2741178.0,792.0,Chicago CoC,3725.0,3023.0,702.0,2487.0,1238.0,16.817048,11.37150253,54.7849076,44.72187014,8.482967647,29.5,4701.0
IL-510,2022,76863.74779133292,1356.9675830627511,2720985.0,792.0,Chicago CoC,3875.0,2612.0,1263.0,2905.0,970.0,16.69071956,10.4248202,55.07616385,45.36558639,8.239701667,22.2,5050.0
IL-510,2023,79932.31704649783,1410.5886085746956,2706685.0,792.0,Chicago CoC,6139.0,5149.0,990.0,4364.0,1775.0,16.69071956,10.4248202,55.07616385,45.36558639,8.239701667,34.4,6532.0
IL-511,2007,67483.77084975442,982.0609447469903,2456192.0,520.0,Cook County CoC,1420.0,1162.0,258.0,721.0,699.0,9.441419487,7.865696779,26.79949095,47.19758248,9.609804708,30.3,935.0
IL-511,2008,67483.77084975442,982.0609447469903,2456192.0,520.0,Cook County CoC,1420.0,1162.0,258.0,721.0,699.0,9.441419487,7.865696779,26.79949095,47.19758248,9.609804708,26.9,923.0
IL-511,2009,67483.77084975442,982.0609447469903,2456192.0,520.0,Cook County CoC,1378.0,1127.0,251.0,747.0,631.0,9.441419487,7.865696779,26.79949095,47.19758248,9.609804708,20.6,906.0
IL-511,2010,67483.77084975442,982.0609447469903,2456192.0,520.0,Cook County CoC,1390.0,1139.0,251.0,790.0,600.0,9.441419487,7.865696779,26.79949095,47.19758248,9.609804708,21.5,884.0
IL-511,2011,68660.90917138524,1004.6162999581892,2468264.0,520.0,Cook County CoC,1257.0,1024.0,233.0,722.0,535.0,9.981415439,8.144012537,27.16760758,47.92287255,9.610987458,22.7,879.0
IL-511,2012,68469.01012838043,1017.8818644507794,2480752.0,520.0,Cook County CoC,1242.0,1009.0,233.0,738.0,504.0,10.69313506,8.434247274,28.20375738,48.32783735,10.32066426,31.9,836.0
IL-511,2013,68076.33769322427,1015.1170159355212,2491729.0,520.0,Cook County CoC,1242.0,1091.0,151.0,693.0,549.0,11.28316998,8.519135037,28.54511812,48.56562405,10.87559897,29.2,866.0
IL-511,2014,68041.66333431026,1033.6336953570783,2501033.0,520.0,Cook County CoC,1182.0,1031.0,151.0,643.0,539.0,11.95476948,8.325522573,29.7021796,48.73943352,10.43465255,19.3,826.0
IL-511,2015,68756.25323432167,1121.9716583866382,2504621.0,520.0,Cook County CoC,895.0,785.0,110.0,528.0,367.0,11.73897546,8.158041168,29.81109569,48.17445666,9.460990056,25.7,636.0
IL-511,2016,70493.46691025254,1146.9064174952907,2499324.0,520.0,Cook County CoC,952.0,842.0,110.0,556.0,396.0,11.59887547,7.901753156,30.28607615,47.68558749,8.429648878,26.9,679.0
IL-511,2017,72331.32496140059,1175.0272162773945,2501334.0,520.0,Cook County CoC,780.0,688.0,92.0,508.0,272.0,11.1694171,7.805935487,30.10301883,47.6807434,7.52619869,32.1,483.0
IL-511,2018,75475.98232991074,1222.254064353434,2490310.0,520.0,Cook County CoC,873.0,781.0,92.0,559.0,314.0,10.74333424,7.716742971,30.42236978,47.38160027,6.634567392,24.1,524.0
IL-511,2019,78801.90337556496,1251.2350399812424,2473660.0,520.0,Cook County CoC,897.0,792.0,105.0,573.0,324.0,10.24266602,7.831314832,30.11463071,46.88539474,5.906142611,25.4,467.0
IL-511,2020,81120.54113156436,1257.9802242418489,2464482.0,538.0,Cook County CoC,846.0,728.0,118.0,554.0,292.0,10.08917222,7.604557131,30.46709859,45.63475276,5.908681999,31.8,470.0
IL-511,2021,85755.10855766753,1297.6896005331043,2518081.0,538.0,Cook County CoC,1044.0,1044.0,0.0,528.0,516.0,9.981474219,7.319660421,30.05390995,45.53586564,6.056466652,29.5,782.0
IL-511,2022,91536.4470894114,1404.0001036465994,2498876.0,538.0,Cook County CoC,1096.0,997.0,99.0,584.0,512.0,9.846242978,6.983555724,29.94915379,45.3365242,5.92074825,22.2,806.0
IL-511,2023,94426.4766527393,1454.59188492629,2473545.0,538.0,Cook County CoC,1056.0,984.0,72.0,498.0,558.0,9.846242978,6.983555724,29.94915379,45.3365242,5.92074825,34.4,785.0
IL-512,2007,52200.85445017769,663.5476728051648,535473.0,144.0,Bloomington/Central Illinois CoC,467.0,399.0,68.0,228.0,239.0,12.82599141,9.403373998,28.31067497,42.4963088,8.23056651,30.3,422.0
IL-512,2008,52200.85445017769,663.5476728051648,535473.0,144.0,Bloomington/Central Illinois CoC,467.0,399.0,68.0,228.0,239.0,12.82599141,9.403373998,28.31067497,42.4963088,8.23056651,26.9,399.0
IL-512,2009,52200.85445017769,663.5476728051648,535473.0,144.0,Bloomington/Central Illinois CoC,515.0,482.0,33.0,214.0,301.0,12.82599141,9.403373998,28.31067497,42.4963088,8.23056651,20.6,410.0
IL-512,2010,52200.85445017769,663.5476728051648,535473.0,144.0,Bloomington/Central Illinois CoC,639.0,419.0,220.0,365.0,274.0,12.82599141,9.403373998,28.31067497,42.4963088,8.23056651,21.5,470.0
IL-512,2011,53058.1414751846,704.1265643443065,537126.0,144.0,Bloomington/Central Illinois CoC,635.0,419.0,216.0,388.0,247.0,13.09047519,9.774828009,28.42948782,42.07031866,8.23056651,22.7,511.0
IL-512,2012,53839.95400507956,712.5633885044307,537842.0,144.0,Bloomington/Central Illinois CoC,668.0,452.0,216.0,361.0,307.0,13.57111617,9.783294107,28.88230401,42.02668848,8.468157327,31.9,528.0
IL-512,2013,54516.57169357162,726.8861943662233,538005.0,144.0,Bloomington/Central Illinois CoC,536.0,420.0,116.0,353.0,183.0,14.14356159,9.705119679,29.28694294,41.1486726,8.718772772,29.2,531.0
IL-512,2014,55025.21151348958,738.5526169896898,537526.0,144.0,Bloomington/Central Illinois CoC,669.0,553.0,116.0,219.0,450.0,14.2429596,9.732814226,29.83384245,41.39773385,8.2688675,19.3,478.0
IL-512,2015,56151.73269684393,745.6419560478935,535856.0,144.0,Bloomington/Central Illinois CoC,619.0,565.0,54.0,238.0,381.0,14.49802822,9.788120938,30.44274931,41.49983644,7.706480692,25.7,542.0
IL-512,2016,57311.48690674407,756.9840154651547,533328.0,144.0,Bloomington/Central Illinois CoC,411.0,363.0,48.0,215.0,196.0,14.21547904,9.51965491,30.50988492,40.82975037,6.823211673,26.9,388.0
IL-512,2017,58638.308585111095,775.2715523336382,530395.0,144.0,Bloomington/Central Illinois CoC,433.0,392.0,41.0,253.0,180.0,14.11430083,10.37042874,30.33924629,39.89761587,5.830678163,32.1,373.0
IL-512,2018,59917.98214796016,791.9486051260506,528399.0,144.0,Bloomington/Central Illinois CoC,387.0,362.0,25.0,248.0,139.0,13.96063057,10.81139328,30.71441604,39.9611451,5.162418331,24.1,384.0
IL-512,2019,61187.141180928586,813.7440299487969,525163.0,144.0,Bloomington/Central Illinois CoC,319.0,258.0,61.0,223.0,96.0,13.90703147,11.3579394,30.7401375,39.56636924,4.696240099,25.4,375.0
IL-512,2020,62482.30704450431,805.6441168693306,521882.0,151.0,Bloomington/Central Illinois CoC,408.0,356.0,52.0,271.0,137.0,13.78938675,11.03274559,31.03613897,39.83742486,4.77774603,31.8,496.0
IL-512,2021,65735.82758827257,841.8637205113935,517488.0,151.0,Bloomington/Central Illinois CoC,275.0,228.0,47.0,196.0,79.0,13.36669934,10.69783772,30.49707677,39.27369531,4.729668031,29.5,401.0
IL-512,2022,70831.7950164551,893.3733170919348,514734.0,151.0,Bloomington/Central Illinois CoC,241.0,219.0,22.0,182.0,59.0,13.27115115,10.24747045,30.91247483,39.74342148,4.706658534,22.2,349.0
