CoC_Number,Year,weighted median income,weighted median rent,total population,CoC Name,Overall Homeless,Sheltered Total Homeless,Unsheltered Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,Average Temperature,"Beds (ES, TH, SH)"
MI-516,2015,43578.63819154085,736.9365301516768,171483.0,"Norton Shores, Muskegon City & County CoC",1.043835248975117,0.9680259850830695,0.0758092638920476,0.728935229731227,0.31490001924389005,18.3983252,12.08386727,25.0721042,53.65205022,11.938978,16.6,185.0
MI-516,2016,44671.296192810834,734.5837418965076,172148.0,"Norton Shores, Muskegon City & County CoC",1.1095104212654228,1.0688477356693078,0.040662685596114974,0.6041313288565653,0.5053790924088575,18.7925506,11.54323091,25.94509659,53.42002138,10.44060583,22.3,205.0
MI-516,2017,47092.40471434279,752.9329442350339,172707.0,"Norton Shores, Muskegon City & County CoC",0.7816706908231862,0.7237691581696167,0.057901532653569336,0.5037433340860533,0.2779273567371328,17.79140394,11.64340875,25.68388126,51.03283582,8.932326337,25.2,144.0
MI-516,2018,49781.16159567276,764.1203920412845,173043.0,"Norton Shores, Muskegon City & County CoC",0.9188467606317505,0.7223638055281058,0.19648295510364477,0.6125645070878336,0.3062822535439168,16.2793034,11.34695004,25.51916311,48.34990545,7.363359677,20.0,166.0
MI-516,2019,52592.77288123857,799.9841947639025,173297.0,"Norton Shores, Muskegon City & County CoC",0.7847798865531428,0.6924528410763026,0.09232704547684034,0.5020283097803193,0.28275157677282353,14.9462906,10.93491771,25.51181585,47.47535465,6.555595799,16.8,149.0
MI-516,2020,55449.98956120199,769.2974855912344,173679.0,"Norton Shores, Muskegon City & County CoC",0.742749555213929,0.7024453157837159,0.04030423943021321,0.4433466337323453,0.2994029214815839,14.45368844,11.39739497,26.0450324,44.2582489,7.720568,27.0,149.0
MI-516,2021,59457.72473851725,831.2026441500174,175633.0,"Norton Shores, Muskegon City & County CoC",0.5978375362261078,0.432720502411278,0.16511703381482978,0.28468454106005137,0.1480359613512267,13.35657094,11.27221842,25.1702963,45.09398747,7.637643442,25.0,99.0
MI-516,2022,63129.66909353385,852.7273326626769,175947.0,"Norton Shores, Muskegon City & County CoC",0.7672765094033999,0.6933906233127021,0.07388588609069777,0.4262647274463333,0.3410117819570666,13.82207233,11.25605313,25.97003253,45.64369311,8.092877115,15.4,99.0
MI-516,2023,65593.49630512379,990.7859309605536,175378.0,"Norton Shores, Muskegon City & County CoC",0.918017083100503,0.8609973884979872,0.05701969460251571,0.5074752819623898,0.4105418011381131,13.82207233,11.25605313,25.97003253,45.64369311,8.092877115,28.2,171.0
MI-517,2007,46837.69356745415,702.7589017695226,161569.0,Jackson City & County CoC,2.865648732120642,1.7453843249633283,1.1202644071573136,1.1512109377417699,1.7144377943788722,14.58707505,11.89282217,24.36601219,47.78852799,11.31935449,24.1,326.0
MI-517,2008,46837.69356745415,702.7589017695226,161569.0,Jackson City & County CoC,2.5623727323929715,2.129121304210585,0.4332514281823865,1.343079427365398,1.2192933050275734,14.58707505,11.89282217,24.36601219,47.78852799,11.31935449,22.8,333.0
MI-517,2009,46837.69356745415,702.7589017695226,161569.0,Jackson City & County CoC,1.999145875755869,1.8815490595349356,0.11759681622093347,0.7489060401438394,1.2502398356120294,14.58707505,11.89282217,24.36601219,47.78852799,11.31935449,12.6,298.0
MI-517,2010,46837.69356745415,702.7589017695226,161569.0,Jackson City & County CoC,1.999145875755869,1.8815490595349356,0.11759681622093347,0.7489060401438394,1.2502398356120294,14.58707505,11.89282217,24.36601219,47.78852799,11.31935449,21.3,268.0
MI-517,2011,47981.58980688163,740.4458883071987,160834.0,Jackson City & County CoC,1.5295273387467825,1.1813422535036124,0.34818508524317,0.7647636693733912,0.7647636693733912,14.56358245,13.12177398,25.02447848,48.40506665,11.30422121,16.9,381.0
MI-517,2012,47374.05441259976,738.3985223734377,160257.0,Jackson City & County CoC,1.5974341214424332,1.2479954073769008,0.34943871406553223,0.6676775429466419,0.9297565784957911,15.54510294,13.51971264,25.69016998,49.120187,12.01779032,25.1,246.0
MI-517,2013,46765.965808176064,746.9887838327318,160126.0,Jackson City & County CoC,1.1678303336122804,0.9617426276807015,0.20608770593157888,0.5745475438092502,0.5932827898030302,16.7156415,13.42398573,27.37010145,51.08184384,12.81556364,23.0,216.0
MI-517,2014,46367.56366967429,745.2075384394129,159927.0,Jackson City & County CoC,1.500684687388621,1.2943405428726857,0.20634414451593538,0.6753081093248795,0.8253765780637415,16.93538517,12.63433095,27.39356865,51.27648017,11.75888524,12.3,224.0
MI-517,2015,46140.89666935822,730.4471798145958,159759.0,Jackson City & County CoC,0.9952490939477587,0.9514330961010021,0.04381599784675668,0.35052798277405345,0.6447211111737053,16.47014689,12.34067794,28.11638692,51.26203334,10.2731052,16.6,201.0
MI-517,2016,47770.98375375432,729.7738943962679,159483.0,Jackson City & County CoC,1.059674071844648,1.015782246383627,0.043891825461020925,0.35740486446831327,0.7022692073763348,16.20613751,11.93969325,27.60225647,49.59184889,8.947404796,22.3,205.0
MI-517,2017,49683.05451320532,735.6612155557932,158989.0,Jackson City & County CoC,0.8805640641805408,0.7925076577624868,0.08805640641805408,0.32706665240991517,0.5534974117706256,14.69195237,11.54987183,26.84229379,48.11961664,7.623023749,25.2,196.0
MI-517,2018,51378.47878398872,755.7690623171169,158913.0,Jackson City & County CoC,0.509712861754545,0.45307809933737325,0.05663476241717166,0.4090288396795731,0.10068402207497185,13.59928767,11.23899407,26.60950467,45.61734787,6.810749911,20.0,108.0
MI-517,2019,54026.51307395547,776.0782987468166,158636.0,Jackson City & County CoC,0.7123225497365037,0.6303739378199148,0.08194861191658892,0.5673365440379233,0.1449860056985804,13.63550187,10.67604404,27.40929323,44.59002276,5.816704675,16.8,115.0
MI-517,2020,56096.61556260827,753.6234020761946,158174.0,Jackson City & County CoC,0.6322151554617068,0.47416136659628005,0.1580537888654267,0.42358415415934353,0.20863100130236323,13.09619859,10.16737618,28.44282887,44.48979592,6.771838415,27.0,113.0
MI-517,2021,59108.44178148229,792.7216247317513,160765.0,Jackson City & County CoC,0.7402108667931452,0.7402108667931452,0.0,0.48518023201567506,0.25503063477747023,13.02899937,9.647624042,28.59576858,43.77659923,6.261746648,25.0,126.0
MI-517,2022,62827.03569538773,843.9838704657084,160637.0,Jackson City & County CoC,0.560269427342393,0.5353685639049534,0.02490086343743969,0.41086424671775496,0.14940518062463815,13.41844388,9.356735319,29.41910227,44.21395956,6.71526934,15.4,86.0
MI-517,2023,66173.41754948904,870.8767190845699,160187.0,Jackson City & County CoC,0.855250426064537,0.6242703839887133,0.23098004207582387,0.48068819567130916,0.37456223039322795,13.41844388,9.356735319,29.41910227,44.21395956,6.71526934,28.2,100.0
MI-518,2007,75051.9653046595,797.0445988420182,181350.0,Livingston County CoC,0.34739454094292804,0.31982354562999726,0.027570995312930797,0.13785497656465398,0.20953956437827406,7.038357959,8.657872491,16.09883133,49.94652406,9.258780009,24.1,72.0
MI-518,2008,75051.9653046595,797.0445988420182,181350.0,Livingston County CoC,0.34739454094292804,0.31982354562999726,0.027570995312930797,0.13785497656465398,0.20953956437827406,7.038357959,8.657872491,16.09883133,49.94652406,9.258780009,22.8,93.0
MI-518,2009,75051.9653046595,797.0445988420182,181350.0,Livingston County CoC,0.6672180865729253,0.5955334987593052,0.07168458781362007,0.25365315687896334,0.41356492969396197,7.038357959,8.657872491,16.09883133,49.94652406,9.258780009,12.6,93.0
MI-518,2010,75051.9653046595,797.0445988420182,181350.0,Livingston County CoC,0.6672180865729253,0.5955334987593052,0.07168458781362007,0.25365315687896334,0.41356492969396197,7.038357959,8.657872491,16.09883133,49.94652406,9.258780009,21.3,94.0
MI-518,2011,74215.02011998103,808.1217178901865,181362.0,Livingston County CoC,0.7443676183544513,0.3528853894421103,0.3914822289123411,0.3583992236521432,0.3859683947023081,7.264370751,8.704433785,17.12650769,51.96869954,9.314547524,16.9,104.0
MI-518,2012,74816.86798621737,900.979942535695,181678.0,Livingston County CoC,0.8256365657922258,0.43483525798390554,0.3908013078083202,0.3742885764924757,0.45134798929975006,6.813491258,8.168951866,15.88928565,47.32184443,9.324242504,25.1,99.0
MI-518,2013,74846.0823675179,895.8913279459655,182402.0,Livingston County CoC,0.6962642953476388,0.5317924145568579,0.1644718807907808,0.334426157607921,0.36183813773971774,6.650669204,8.042986618,16.71073799,46.95142193,8.856747874,23.0,91.0
MI-518,2014,75686.80608848437,944.982609786974,183264.0,Livingston County CoC,0.7366422210581457,0.5729439497118911,0.1636982713462546,0.4856382049938886,0.251004016064257,6.36721082,6.964919465,16.9735539,43.03619665,7.714341514,12.3,99.0
MI-518,2015,77058.11438260804,1030.3062933729163,184591.0,Livingston County CoC,0.557990367894426,0.5471556034692916,0.010834764425134487,0.2600343462032277,0.29795602169119834,6.071430741,7.363268464,15.91635482,44.31886983,5.955767642,16.6,107.0
MI-518,2016,79969.27539132915,948.9585290651686,185841.0,Livingston County CoC,0.4143326822391184,0.40357079438875165,0.010761887850366712,0.20985681308215087,0.2044758691569675,6.314333607,6.997202994,16.74087266,41.57968687,5.592081584,22.3,92.0
MI-518,2017,82068.779540616,920.7456217303392,186946.0,Livingston County CoC,0.5509612401442128,0.48677158109828506,0.0641896590459277,0.2995517422143293,0.2514094979298835,6.314139796,6.936626112,16.96851441,45.55718169,4.733291983,25.2,88.0
MI-518,2018,84923.86849672647,939.6226430110036,188482.0,Livingston County CoC,0.4774991776403052,0.4138326206215978,0.06366655701870735,0.24405513523837818,0.23344404240192695,6.102902651,6.366151954,17.48545159,42.88993219,4.356281602,20.0,70.0
MI-518,2019,87646.83211948101,967.3801290091382,189754.0,Livingston County CoC,0.46902832087861124,0.46902832087861124,0.0,0.21079924533870167,0.2582290755399096,5.797982005,6.489987443,17.4941692,42.16745783,3.865966237,16.8,70.0
MI-518,2020,88904.35817892177,993.2077272155614,190832.0,Livingston County CoC,0.2462899304099941,0.2462899304099941,0.0,0.05240211285319024,0.1938878175568039,5.835559169,6.169484347,18.57062253,39.58881912,4.060168766,27.0,50.0
MI-518,2021,93141.6110104847,992.3027572787398,193234.0,Livingston County CoC,0.39848059865241103,0.3777803078133248,0.02070029083908629,0.21217798110063446,0.1863026175517766,5.60375459,5.675608101,18.56634353,42.83091984,4.116054696,25.0,70.0
MI-518,2022,99941.01156961842,1100.2822616339513,194302.0,Livingston County CoC,0.4992228592603267,0.4940762318452718,0.005146627415054915,0.16469207728175728,0.33453078197856945,5.642174313,5.561203936,18.01340646,45.2187641,4.170636181,15.4,85.0
MI-518,2023,105020.6087843274,932.985953890224,195143.0,Livingston County CoC,0.4509513536227279,0.4509513536227279,0.0,0.17935565200903952,0.27159570161368846,5.642174313,5.561203936,18.01340646,45.2187641,4.170636181,28.2,88.0
MI-519,2007,55849.67690621902,708.3730777545042,268306.0,Holland/Ottawa County CoC,1.1889409852929118,1.1404888448264296,0.0484521404664823,0.40625256237281315,0.7826884229200987,9.156442411,9.138373038,21.25612176,46.32277559,8.630530042,24.1,440.0
MI-519,2008,55849.67690621902,708.3730777545042,268306.0,Holland/Ottawa County CoC,1.0845825289035653,1.0845825289035653,0.0,0.44725052738291354,0.6373320015206517,9.156442411,9.138373038,21.25612176,46.32277559,8.630530042,22.8,490.0
MI-519,2009,55849.67690621902,708.3730777545042,268306.0,Holland/Ottawa County CoC,1.1143992307290929,1.106945055272711,0.007454175456381892,0.4211609132855769,0.693238317443516,9.156442411,9.138373038,21.25612176,46.32277559,8.630530042,12.6,426.0
MI-519,2010,55849.67690621902,708.3730777545042,268306.0,Holland/Ottawa County CoC,1.1404888448264296,1.1330346693700477,0.007454175456381892,0.3876171237318584,0.7528717210945711,9.156442411,9.138373038,21.25612176,46.32277559,8.630530042,21.3,433.0
MI-519,2011,56500.0185101463,745.44674488238,269852.0,Holland/Ottawa County CoC,1.271067103449298,1.2599498984628612,0.01111720498643701,0.37427923454337936,0.8967878689059188,10.87180253,8.475484786,22.85688038,47.81953376,8.720962554,16.9,410.0
MI-519,2012,56677.855444349145,748.2955750974538,271667.0,Holland/Ottawa County CoC,1.1852746192949457,1.1742316880592785,0.011042931235667196,0.45644115774091076,0.728833461554035,11.39087572,8.044971626,23.46936408,48.64570977,9.198694358,25.1,392.0
MI-519,2013,57671.15720642064,735.2119440933434,273742.0,Holland/Ottawa County CoC,1.1616777841909536,1.0849632135368341,0.07671457065411957,0.489512022269144,0.6721657619218095,12.14568886,8.042830264,24.3192294,48.59857258,8.876791468,23.0,372.0
MI-519,2014,59100.19489724369,771.1817662664363,276674.0,Holland/Ottawa County CoC,1.3987581052068498,1.369843208975184,0.02891489623166615,0.5276968562279072,0.8710612489789428,11.24221882,8.23697182,24.17342342,47.04649213,7.613535174,12.3,371.0
MI-519,2015,59834.73700829026,787.275525329771,279967.0,Holland/Ottawa County CoC,1.0179771187318505,0.9965460214953906,0.02143109723646001,0.4857715373597603,0.5322055813720903,10.87782509,7.76190627,25.31047192,45.48907882,6.330791661,16.6,395.0
MI-519,2016,61434.33856784584,771.631531236001,283503.0,Holland/Ottawa County CoC,0.920625178569539,0.9065159804305422,0.014109198138996765,0.38800294882241104,0.5326222297471278,10.52258735,7.02490904,24.95930609,44.4007683,5.505153088,22.3,374.0
MI-519,2017,64638.17264328027,818.2498058485724,287147.0,Holland/Ottawa County CoC,0.8984944993330942,0.8706342047801301,0.02786029455296416,0.39004412374149827,0.5084503755915959,10.41090802,6.901869418,25.22820983,44.62446859,4.780792643,25.2,359.0
MI-519,2018,68189.31192553371,814.7632073559174,291031.0,Holland/Ottawa County CoC,0.7765495771928076,0.7215726159756177,0.05497696121718992,0.4569959901178912,0.31955358707491643,9.000561192,6.39250347,23.2194415,42.52724567,4.12768666,20.0,266.0
MI-519,2019,70662.50470176683,846.8908467271748,293294.0,Holland/Ottawa County CoC,0.7671483221613807,0.7091860044869652,0.05796231767441543,0.4364221566073633,0.33072616555401746,9.089400113,6.502839802,23.777673,42.23656906,3.745479782,16.8,280.0
MI-519,2020,74087.6516881651,842.0326987999852,295913.0,Holland/Ottawa County CoC,0.912430342702078,0.8853953695849793,0.027034973117098605,0.4731120295492256,0.43931831315285236,8.88811037,6.995268536,23.86312898,45.44990645,4.355271934,27.0,304.0
MI-519,2021,79093.80365318042,912.8492548123244,300998.0,Holland/Ottawa County CoC,0.4617970883527465,0.4617970883527465,0.0,0.2857161841606921,0.17608090419205444,7.988404079,6.81078812,21.5965966,45.72421784,4.013023526,25.0,282.0
MI-519,2022,85905.19592525014,963.443604961367,303626.0,Holland/Ottawa County CoC,0.6587051174800577,0.5401381963336472,0.11856692114641039,0.4874417869352427,0.171263330544815,8.088815976,6.59007729,23.54312906,44.89919051,3.945228857,15.4,215.0
MI-519,2023,89402.99924862875,1102.135844655627,306107.0,Holland/Ottawa County CoC,0.6925682849461137,0.5357603713734086,0.15680791357270496,0.45735641458705617,0.23521187035905747,8.088815976,6.59007729,23.54312906,44.89919051,3.945228857,28.2,213.0
MI-523,2007,57495.33348928694,777.8186609632204,104732.0,Eaton County CoC,1.8809914830233359,1.0025589122713212,0.8784325707520146,0.3532826643241798,1.527708818699156,8.884581599,7.022039979,24.60092997,43.54053001,9.275315198,24.1,117.0
MI-523,2008,57495.33348928694,777.8186609632204,104732.0,Eaton County CoC,1.8809914830233359,1.0025589122713212,0.8784325707520146,0.3532826643241798,1.527708818699156,8.884581599,7.022039979,24.60092997,43.54053001,9.275315198,22.8,130.0
MI-523,2009,57495.33348928694,777.8186609632204,104732.0,Eaton County CoC,1.4417751976473283,1.2890043157774127,0.1527708818699156,0.13367452163617613,1.3081006760111522,8.884581599,7.022039979,24.60092997,43.54053001,9.275315198,12.6,111.0
MI-523,2010,57495.33348928694,777.8186609632204,104732.0,Eaton County CoC,1.4035824771798495,1.250811595309934,0.1527708818699156,0.26734904327235226,1.1362334339074973,8.884581599,7.022039979,24.60092997,43.54053001,9.275315198,21.3,125.0
MI-523,2011,56264.68452642226,781.1093055210978,104798.0,Eaton County CoC,2.146987537930113,1.1450600202293937,1.0019275177007194,0.4007710070802878,1.7462165308498254,9.644574244,7.58812616,25.19072475,45.2978681,9.364971495,16.9,136.0
MI-523,2012,56674.19807543456,799.9268779802575,104647.0,Eaton County CoC,2.283868624996417,1.280495379705104,1.0033732452913127,0.3344577484304376,1.949410876565979,9.743232009,7.720441548,25.96142298,45.03145818,10.02476149,25.1,136.0
MI-523,2013,55888.10648143731,810.272710792218,104807.0,Eaton County CoC,1.2308338183518277,0.9159693531920579,0.31486446515976985,0.3816538971633574,0.8491799211884703,10.63287757,7.684637373,27.23890449,46.38702855,10.25231086,23.0,120.0
MI-523,2014,56031.1763433895,813.6444554521466,104977.0,Eaton County CoC,1.2002629147337036,1.0573744725035008,0.1428884422302028,0.09525896148680187,1.1050039532469018,10.30797222,7.499889317,27.98305653,45.79663046,9.194423358,12.3,147.0
MI-523,2015,56763.88093561464,766.0954551510191,105086.0,Eaton County CoC,1.2846620862912281,1.1990179472051463,0.08564413908608189,0.10467616999410007,1.1799859162971282,10.78963585,7.42150333,28.76719033,44.95576727,7.8368356,16.6,136.0
MI-523,2016,57677.713584474885,774.0266742770167,105120.0,Eaton County CoC,1.141552511415525,1.0559360730593608,0.08561643835616438,0.10464231354642314,1.036910197869102,10.97896416,6.797654888,29.12517608,42.75350233,6.681738734,22.3,130.0
MI-523,2017,59554.54779069104,791.4760238145055,105146.0,Eaton County CoC,1.0176326251117493,0.96056911342324,0.05706351168850931,0.10461643809560041,0.913016187016149,11.08751327,6.805995758,30.42422073,41.83055976,6.002115283,25.2,139.0
MI-523,2018,63309.32897026557,781.4615173640009,105736.0,Eaton County CoC,1.1538170537943557,1.106529469622456,0.04728758417189983,0.09457516834379966,1.059241885450556,10.99140695,6.730745594,30.10200047,40.77576394,5.408810314,20.0,142.0
