CoC_Number,Year,B01003_001E,B17001_002E,B25002_001E,B25002_003E,B25003_003E,B25003_001E,B25106_001E,B23025_003E,B23025_005E,B25064_001E,B19013_001E,Unemployment_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Poverty_Rate,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,"Total Year-Round Beds (ES, TH, SH)",Total Year-Round Beds (ES),Total Year-Round Beds (TH),Total Year-Round Beds (SH),"Total Beds for Households with Children (ES, TH, SH)","Total Beds for Households without Children (ES, TH, SH)",Total Beds for Households with Children (ES),Total Beds for Households without Children (ES),Total Beds for Households with Children (TH),Total Beds for Households without Children (TH),Total Beds for Households with Children (SH),Total Beds for Households without Children (SH),Total Year-Round Beds (RRH),Total Beds for Households with Children (RRH),Total Beds for Households without Children (RRH),Total Year-Round PSH Beds,Total Beds for Households with Children (PSH),Total Beds for Households without Children (PSH),State Initials,Average Temperature
CA-519,2013,220542,43942,96326,11510,33811,84816,19096,101512,14353,47516,2304932,14.13921506816928,11.949006498764613,39.86394076589323,56.47866079086688,19.924549518912496,712.0,599.0,113.0,423.0,289.0,,208.0,125.0,,,,34.0,174.0,90,35,,,0.0,0.0,0.0,227.0,153.0,74.0,CA,42.1
CA-519,2014,219121,46526,95718,11485,34275,84233,19765,100287,13277,46251,2224661,13.239004058352528,11.998788106730188,40.69070316859188,57.665937272064184,21.233017373962333,696.0,586.0,110.0,423.0,273.0,319.0,208.0,111.0,0.0,108.0,211.0,34.0,174.0,74,37,0.0,0.0,0.0,0.0,0.0,241.0,133.0,108.0,CA,50.1
CA-519,2015,222564,47532,97133,11815,35287,85318,20323,101675,12264,48242,2303181,12.06196213425129,12.163734261270628,41.35938488947233,57.59344801201576,21.356553620531624,571.0,472.0,99.0,285.0,286.0,332.0,228.0,104.0,0.0,164.0,164.0,88.0,136.0,76,28,0.0,0.0,0.0,0.0,0.0,130.0,88.0,42.0,CA,48.6
CA-519,2016,223877,46456,97513,12008,35454,85505,20690,101952,10933,50405,2354905,10.723673885750156,12.314255535159417,41.46424185720134,58.35730806114966,20.75068006092631,574.0,440.0,134.0,285.0,289.0,345.0,229.0,116.0,0.0,191.0,154.0,93.0,136.0,98,18,0.0,0.0,5.0,5.0,0.0,291.0,171.0,120.0,CA,44.5
CA-519,2017,225207,44977,98119,11952,35323,86167,20580,102768,9329,51625,2453092,9.07772847579013,12.181126998848338,40.99365186208177,58.262321999830135,19.97140408601864,1195.0,997.0,198.0,745.0,450.0,463.0,231.0,232.0,0.0,259.0,204.0,95.0,136.0,164,68,0.0,0.0,17.0,12.0,5.0,345.0,192.0,153.0,CA,42.2
CA-519,2018,227075,44410,98743,11946,35439,86797,20520,103993,9085,53621,2584923,8.736164934178262,12.098072774778972,40.829752180374896,57.90231101329044,19.557414951007377,1125.0,946.0,179.0,745.0,380.0,409.0,220.0,189.0,0.0,273.0,131.0,107.0,112.0,166,19,0.0,0.0,35.0,26.0,9.0,368.0,204.0,164.0,CA,48.9
CA-519,2019,225817,41974,96505,11185,34989,85320,19414,104557,8462,55550,2772657,8.093193186491579,11.590073053209675,41.00914205344585,55.486009888822196,18.587617407015415,1266.0,1067.0,199.0,838.0,428.0,513.0,318.0,195.0,0.0,316.0,193.0,178.0,140.0,138,53,0.0,0.0,72.0,70.0,2.0,346.0,176.0,170.0,CA,46.1
CA-519,2020,207233,37955,86451,9083,33107,77368,17837,96293,7435,53783,2717410,7.721225841961512,10.506529710471828,42.79159342363768,53.87682363246443,18.315133207548993,1274.0,1104.0,170.0,838.0,436.0,573.0,319.0,254.0,0.0,279.0,289.0,105.0,214.0,174,75,0.0,0.0,21.0,5.0,16.0,176.0,120.0,56.0,CA,45.3
CA-519,2021,209546,36908,90501,8985,35392,81516,18609,99641,7299,59398,3045681,7.325297819170823,9.92806709318129,43.4172432405908,52.57967902350814,17.61331640785317,499.0,300.0,199.0,0.0,499.0,740.0,460.0,280.0,0.0,338.0,397.0,113.0,347.0,225,50,0.0,0.0,201.0,136.0,65.0,384.0,183.0,201.0,CA,45.5
CA-519,2022,210490,37578,91387,9636,34654,81751,18068,101801,7344,69982,3647340,7.214074517932044,10.544169301979494,42.38969553889249,52.13828129508859,17.852629578602308,1006.0,862.0,144.0,588.0,418.0,617.0,339.0,278.0,0.0,249.0,364.0,55.0,280.0,194,84,0.0,0.0,236.0,188.0,48.0,360.0,138.0,222.0,CA,46.2
CA-519,2023,210490,37578,91387,9636,34654,81751,18068,101801,7344,69982,3647340,7.214074517932044,10.544169301979494,42.38969553889249,52.13828129508859,17.852629578602308,1237.0,1084.0,153.0,580.0,657.0,736.0,497.0,239.0,0.0,224.0,511.0,68.0,429.0,156,82,0.0,0.0,359.0,292.0,67.0,220.0,22.0,198.0,CA,42.6
CA-520,2007,249189,53466,82510,9345,32229,73165,16269,110404,16875,40281,2119468,15.284772290859028,11.325899890922312,44.04975056379416,50.47938192311272,21.456003274622876,2641.0,2195.0,446.0,2420.0,221.0,,101.0,141.0,,,,86.0,15.0,30,111,,,,,,0.0,0.0,0.0,CA,41.5
CA-520,2008,249189,53466,82510,9345,32229,73165,16269,110404,16875,40281,2119468,15.284772290859028,11.325899890922312,44.04975056379416,50.47938192311272,21.456003274622876,2455.0,2072.0,383.0,2320.0,135.0,,68.0,134.0,,,,53.0,15.0,29,105,,,,,,4.0,0.0,4.0,CA,41.1
CA-520,2009,249189,53466,82510,9345,32229,73165,16269,110404,16875,40281,2119468,15.284772290859028,11.325899890922312,44.04975056379416,50.47938192311272,21.456003274622876,372.0,344.0,28.0,224.0,148.0,,127.0,136.0,,,,52.0,75.0,29,107,,,,,,108.0,104.0,4.0,CA,46.9
CA-520,2010,249189,53466,82510,9345,32229,73165,16269,110404,16875,40281,2119468,15.284772290859028,11.325899890922312,44.04975056379416,50.47938192311272,21.456003274622876,372.0,344.0,28.0,224.0,148.0,,127.0,136.0,,,,52.0,75.0,29,107,,,,,,108.0,104.0,4.0,CA,45.2
CA-520,2011,252473,57372,83035,9350,32968,73685,17063,110404,16875,39618,2142872,15.284772290859028,11.26031191666165,44.741806337789235,51.75624848337782,22.724014052987844,486.0,460.0,26.0,299.0,187.0,,115.0,112.0,,,,28.0,87.0,27,85,,,,,,10.0,0.0,10.0,CA,45.2
CA-520,2012,253347,61237,82872,9154,33781,73718,17406,111568,17947,39982,2142017,16.08615373583823,11.045950381310938,45.82462899156244,51.52600574287322,24.171196027582724,502.0,479.0,23.0,338.0,164.0,,91.0,111.0,,,,6.0,85.0,24,87,,,,,,14.0,0.0,14.0,CA,46.5
CA-520,2013,255587,63561,83045,8419,34670,74626,17608,112307,20061,41945,2073595,17.862644358766595,10.137877054608948,46.458338916731435,50.78742428612634,24.868635728734247,372.0,345.0,27.0,255.0,117.0,,93.0,109.0,,,,8.0,85.0,24,85,,,0.0,0.0,0.0,21.0,0.0,21.0,CA,42.1
CA-520,2014,261609,65552,83903,7387,36206,76516,18452,115175,20181,42603,2133676,17.522031690905145,8.804214390427042,47.31820795650583,50.96392863061371,25.057241914460132,768.0,735.0,33.0,609.0,159.0,218.0,100.0,118.0,0.0,30.0,188.0,8.0,92.0,22,96,0.0,0.0,0.0,0.0,0.0,71.0,27.0,44.0,CA,50.1
CA-520,2015,247470,63582,79112,6371,35932,72741,18526,107900,17818,40630,2010378,16.513438368860058,8.053139852361209,49.39717628297659,51.55849938773238,25.692811249848468,898.0,863.0,35.0,743.0,155.0,224.0,104.0,120.0,0.0,30.0,194.0,8.0,96.0,22,98,0.0,0.0,63.0,63.0,0.0,78.0,27.0,51.0,CA,48.6
CA-520,2016,259652,62438,83029,5870,37106,77159,18275,112648,17223,42457,2125143,15.2892195156594,7.069818978910983,48.09030702834407,49.25079501967337,24.046801103014804,516.0,504.0,12.0,356.0,160.0,225.0,105.0,120.0,0.0,42.0,183.0,20.0,85.0,22,98,0.0,0.0,0.0,0.0,0.0,130.0,44.0,86.0,CA,44.5
CA-520,2017,261979,60623,83382,5227,37783,78155,18373,113496,16089,44974,2224630,14.175829985197716,6.268739056391068,48.34367602840509,48.6276897017177,23.14040438355746,454.0,447.0,7.0,298.0,156.0,148.0,76.0,72.0,0.0,23.0,125.0,8.0,68.0,15,57,0.0,0.0,0.0,0.0,0.0,130.0,44.0,86.0,CA,42.2
CA-520,2018,269075,59660,84795,5189,38228,79606,18196,117550,14912,48237,2466033,12.685665674181198,6.119464591072587,48.02150591663945,47.59861881343518,22.17225680572331,514.0,456.0,58.0,312.0,202.0,222.0,110.0,112.0,0.0,65.0,157.0,41.0,69.0,24,88,0.0,0.0,0.0,0.0,0.0,130.0,42.0,88.0,CA,48.9
CA-520,2019,271382,56217,85251,5243,38213,80008,17566,119120,14137,50048,2614577,11.8678643384822,6.150074485929784,47.76147385261474,45.968649412503595,20.71508058751133,608.0,419.0,189.0,288.0,320.0,360.0,248.0,112.0,0.0,203.0,157.0,179.0,69.0,24,88,0.0,0.0,46.0,0.0,46.0,163.0,75.0,88.0,CA,46.1
CA-520,2020,241474,44095,77951,5230,35073,72721,15449,105811,11250,60445,3182189,10.632164897789457,6.709343048838373,48.229534797376274,44.04812818977561,18.260765134134523,636.0,527.0,109.0,313.0,323.0,416.0,272.0,144.0,0.0,203.0,213.0,179.0,93.0,24,120,0.0,0.0,46.0,0.0,46.0,163.0,75.0,88.0,CA,45.3
CA-520,2021,233698,45434,74444,5110,34196,69334,15334,101147,11560,60631,3094800,11.428910397737946,6.864220084896029,49.320679608849915,44.8415019300503,19.44133026384479,835.0,670.0,165.0,455.0,380.0,511.0,263.0,248.0,0.0,179.0,332.0,179.0,84.0,0,248,0.0,0.0,46.0,0.0,46.0,163.0,75.0,88.0,CA,45.5
CA-520,2022,240441,43814,76637,5135,33726,71502,14626,105482,11341,66867,3597228,10.751597428945225,6.700418857731904,47.16791138709407,43.367135147957065,18.22234976563897,855.0,624.0,231.0,368.0,487.0,555.0,427.0,128.0,0.0,232.0,323.0,224.0,203.0,8,120,0.0,0.0,46.0,0.0,46.0,152.0,75.0,77.0,CA,46.2
CA-520,2023,240441,43814,76637,5135,33726,71502,14626,105482,11341,66867,3597228,10.751597428945225,6.700418857731904,47.16791138709407,43.367135147957065,18.22234976563897,784.0,646.0,138.0,390.0,394.0,454.0,374.0,80.0,0.0,143.0,311.0,143.0,231.0,0,80,0.0,0.0,33.0,0.0,33.0,160.0,85.0,75.0,CA,42.6
CA-521,2007,181999,29797,69122,4561,30186,64561,16517,93957,9417,41711,2352197,10.022669944761963,6.598478053297069,46.75578135406824,54.71741867090705,16.372067978395485,414.0,292.0,122.0,186.0,228.0,,111.0,187.0,,,,45.0,66.0,119,68,,,,,,85.0,10.0,75.0,CA,41.5
CA-521,2008,181999,29797,69122,4561,30186,64561,16517,93957,9417,41711,2352197,10.022669944761963,6.598478053297069,46.75578135406824,54.71741867090705,16.372067978395485,414.0,292.0,122.0,186.0,228.0,,112.0,182.0,,,,45.0,67.0,114,68,,,,,,139.0,13.0,126.0,CA,41.1
CA-521,2009,181999,29797,69122,4561,30186,64561,16517,93957,9417,41711,2352197,10.022669944761963,6.598478053297069,46.75578135406824,54.71741867090705,16.372067978395485,491.0,365.0,126.0,289.0,202.0,,89.0,170.0,,,,34.0,55.0,114,56,,,,,,126.0,13.0,113.0,CA,46.9
CA-521,2010,181999,29797,69122,4561,30186,64561,16517,93957,9417,41711,2352197,10.022669944761963,6.598478053297069,46.75578135406824,54.71741867090705,16.372067978395485,491.0,365.0,126.0,289.0,202.0,,89.0,168.0,,,,33.0,56.0,114,54,,,,,,130.0,3.0,127.0,CA,45.2
CA-521,2011,187856,33339,70878,4703,30636,66175,17364,95669,9400,43727,2368175,9.82554432470288,6.635345241118541,46.295428787306385,56.67841754798276,17.747104164892257,468.0,350.0,118.0,263.0,205.0,,87.0,175.0,,,,36.0,51.0,101,74,,,,,,127.0,19.0,108.0,CA,45.2
CA-521,2012,181232,33726,69769,4780,30142,64989,17332,92915,9172,44197,2391678,9.871387827584352,6.851180323639438,46.38015664189325,57.501161170459824,18.60929637150172,513.0,383.0,130.0,263.0,250.0,,95.0,197.0,,,,34.0,58.0,120,77,,,,,,126.0,19.0,107.0,CA,46.5
CA-521,2013,195796,36839,72932,4878,32809,68054,18628,98003,10295,45181,2318248,10.504780465904105,6.6884220918115505,48.21024480559556,56.77710384345759,18.814991113199454,474.0,345.0,129.0,198.0,276.0,,100.0,215.0,,,,34.0,63.0,125,90,,,0.0,0.0,0.0,131.0,46.0,85.0,CA,42.1
CA-521,2014,194837,38060,72155,4695,32632,67460,18780,96497,9422,44760,2278561,9.764034115050208,6.506825583812626,48.372368811147346,57.55087031135082,19.534277370314673,442.0,317.0,125.0,198.0,244.0,306.0,99.0,207.0,0.0,165.0,138.0,40.0,56.0,125,82,0.0,0.0,48.0,42.0,6.0,82.0,14.0,68.0,CA,50.1
CA-521,2015,204984,39688,74971,4011,34405,70960,19362,100907,9162,48867,2391097,9.079647596301545,5.350068693228048,48.48506200676437,56.27670396744659,19.36151114233306,498.0,362.0,136.0,193.0,305.0,278.0,100.0,178.0,0.0,132.0,142.0,40.0,56.0,92,86,0.0,0.0,7.0,7.0,0.0,89.0,14.0,75.0,CA,48.6
CA-521,2016,203992,38256,74042,3875,34705,70167,18607,99057,7874,48943,2395078,7.948958680355754,5.2335161124767025,49.46057263385922,53.61475291744705,18.75367661476921,532.0,322.0,210.0,193.0,339.0,355.0,186.0,169.0,0.0,233.0,118.0,131.0,51.0,102,67,0.0,0.0,1.0,1.0,0.0,72.0,16.0,56.0,CA,44.5
CA-521,2017,209124,38990,75495,4071,34439,71424,17866,101594,7352,51965,2659975,7.236647833533476,5.392410093383668,48.21768593189964,51.87723220767153,18.64444061896291,459.0,318.0,141.0,209.0,250.0,236.0,184.0,52.0,0.0,149.0,83.0,128.0,52.0,21,31,0.0,0.0,77.0,76.0,1.0,101.0,18.0,83.0,CA,42.2
CA-521,2018,214977,40583,77512,4002,35497,73510,18630,104096,6722,56145,2863427,6.457500768521365,5.1630715244091245,48.28866820840702,52.48330844860129,18.87783344264735,448.0,316.0,132.0,209.0,239.0,244.0,157.0,87.0,0.0,141.0,103.0,99.0,58.0,42,45,0.0,0.0,75.0,72.0,3.0,132.0,38.0,94.0,CA,48.9
CA-521,2019,212106,37946,75918,3651,34735,72267,17362,103421,6412,56617,2972108,6.19990137399561,4.809136173239548,48.06481519919189,49.98416582697568,17.890111547999584,655.0,521.0,134.0,397.0,258.0,268.0,209.0,59.0,0.0,143.0,125.0,111.0,98.0,32,27,0.0,0.0,233.0,205.0,28.0,142.0,39.0,103.0,CA,46.1
CA-521,2020,193876,35492,70077,3894,33190,66183,16247,94426,5592,63923,3356840,5.922097727320865,5.556744723661115,50.14882975990813,48.951491413076226,18.30654645237162,641.0,529.0,112.0,397.0,244.0,244.0,193.0,51.0,0.0,107.0,137.0,84.0,109.0,23,28,0.0,0.0,334.0,293.0,41.0,242.0,64.0,178.0,CA,45.3
CA-521,2021,202096,33848,74646,4209,34403,70437,17418,100044,5642,72432,3886643,5.639518611810803,5.638614259303915,48.84222780640856,50.629305583815366,16.748475971815374,373.0,306.0,67.0,0.0,373.0,281.0,247.0,34.0,0.0,148.0,133.0,137.0,110.0,11,23,0.0,0.0,283.0,265.0,18.0,254.0,50.0,204.0,CA,45.5
CA-521,2022,197037,32432,73749,4390,33575,69359,17453,98806,5186,81827,4288585,5.248669109163411,5.9526230864147305,48.40756066263931,51.98212956068503,16.45985271801743,746.0,598.0,148.0,378.0,368.0,363.0,316.0,47.0,0.0,202.0,161.0,189.0,127.0,13,34,0.0,0.0,329.0,235.0,94.0,341.0,54.0,287.0,CA,46.2
CA-521,2023,197037,32432,73749,4390,33575,69359,17453,98806,5186,81827,4288585,5.248669109163411,5.9526230864147305,48.40756066263931,51.98212956068503,16.45985271801743,737.0,614.0,123.0,378.0,359.0,375.0,339.0,36.0,0.0,219.0,156.0,213.0,126.0,6,30,0.0,0.0,422.0,303.0,119.0,379.0,42.0,337.0,CA,42.6
CA-522,2007,133058,22973,60904,6628,23036,54276,12905,65820,6413,25889,1249676,9.743239137040414,10.882700643635886,42.44233178568796,56.02101059211668,17.265403057313353,907.0,366.0,541.0,585.0,322.0,,112.0,167.0,,,,23.0,89.0,105,62,,,,,,33.0,8.0,25.0,CA,41.5
CA-522,2008,133058,22973,60904,6628,23036,54276,12905,65820,6413,25889,1249676,9.743239137040414,10.882700643635886,42.44233178568796,56.02101059211668,17.265403057313353,907.0,366.0,541.0,585.0,322.0,,108.0,170.0,,,,23.0,85.0,139,31,,,,,,34.0,8.0,26.0,CA,41.1
CA-522,2009,133058,22973,60904,6628,23036,54276,12905,65820,6413,25889,1249676,9.743239137040414,10.882700643635886,42.44233178568796,56.02101059211668,17.265403057313353,1355.0,889.0,466.0,1000.0,355.0,,173.0,157.0,,,,23.0,150.0,113,44,,,,,,38.0,8.0,30.0,CA,46.9
CA-522,2010,133058,22973,60904,6628,23036,54276,12905,65820,6413,25889,1249676,9.743239137040414,10.882700643635886,42.44233178568796,56.02101059211668,17.265403057313353,1355.0,889.0,466.0,1000.0,355.0,,166.0,157.0,,,,32.0,134.0,113,44,,,,,,45.0,10.0,35.0,CA,45.2
CA-522,2011,133585,23833,61293,7569,22922,53724,12846,65820,6413,26572,1234731,9.743239137040414,12.348881601487935,42.666219938947215,56.04223017188728,17.841074970992253,861.0,599.0,262.0,454.0,407.0,,238.0,161.0,,,,116.0,122.0,129,32,,,,,,41.0,9.0,32.0,CA,45.2
CA-522,2012,134317,25729,61452,8145,23525,53307,13484,66251,6868,26258,1251540,10.366635975306034,13.254247217340362,44.131164762601536,57.31774707757704,19.15543080920509,846.0,633.0,213.0,454.0,392.0,,234.0,160.0,,,,87.0,142.0,93,55,,,,,,33.0,9.0,24.0,CA,46.5
CA-522,2013,134613,26600,61769,8473,23519,53296,13380,66720,7426,27013,1258064,11.13009592326139,13.717236801631886,44.1290153107175,56.89017390195161,19.760350040486433,864.0,600.0,264.0,684.0,180.0,,35.0,163.0,,,,0.0,30.0,104,52,,,0.0,0.0,0.0,102.0,29.0,73.0,CA,42.1
CA-522,2014,134876,27325,61986,8856,24009,53130,13433,66350,7512,27423,1283378,11.321778447626224,14.287097086438877,45.18915866741954,55.94985213878129,20.259349328271895,932.0,593.0,339.0,684.0,248.0,226.0,44.0,182.0,0.0,123.0,91.0,0.0,39.0,123,52,0.0,0.0,0.0,0.0,0.0,85.0,21.0,64.0,CA,50.1
CA-522,2015,135034,28158,62156,9120,23908,53036,13297,65317,6868,27858,1286530,10.514873616363277,14.672758864791811,45.07881439022551,55.6173665718588,20.85252603048121,1180.0,1022.0,158.0,936.0,244.0,220.0,36.0,184.0,0.0,121.0,82.0,0.0,31.0,121,51,0.0,0.0,33.0,33.0,0.0,89.0,21.0,68.0,CA,48.6
CA-522,2016,135182,27641,62386,8697,23987,53689,13571,65815,6228,28142,1299600,9.462888399301072,13.9406277049338,44.67768071672037,56.57647892608496,20.44724889408353,1134.0,989.0,145.0,936.0,198.0,243.0,97.0,146.0,0.0,118.0,108.0,25.0,67.0,93,41,0.0,0.0,7.0,7.0,0.0,108.0,16.0,92.0,CA,44.5
CA-522,2017,135490,27481,62583,8617,23466,53966,13324,65442,5850,29272,1338857,8.939213349225268,13.76891488103798,43.482933698995666,56.780022159720446,20.282677688390287,759.0,667.0,92.0,434.0,325.0,398.0,293.0,105.0,0.0,136.0,245.0,84.0,204.0,52,41,0.0,0.0,59.0,25.0,34.0,55.0,10.0,45.0,CA,42.2
CA-522,2018,135768,26957,62826,8559,23414,54267,13402,66297,5327,29915,1409387,8.035054376517792,13.623340655142776,43.145926622072345,57.23925856325276,19.855194154734548,703.0,605.0,98.0,434.0,269.0,358.0,251.0,107.0,0.0,126.0,215.0,82.0,164.0,44,51,0.0,0.0,49.0,29.0,20.0,56.0,10.0,46.0,CA,48.9
CA-522,2019,133517,26101,61463,7757,23257,53706,13503,66338,5236,30524,1434576,7.892912056438241,12.620601011990953,43.30428629948237,58.0599389431139,19.548821498385973,1702.0,1578.0,124.0,1402.0,300.0,396.0,299.0,97.0,0.0,134.0,245.0,90.0,204.0,44,41,0.0,0.0,93.0,76.0,17.0,56.0,10.0,46.0,CA,46.1
CA-522,2020,131542,25638,60031,7763,22829,52268,13369,65535,6003,35773,1655979,9.15999084458686,12.931651979810432,43.6768194688911,58.56147882079811,19.49035289109182,1701.0,1585.0,116.0,1402.0,299.0,379.0,294.0,85.0,0.0,134.0,240.0,90.0,204.0,44,36,0.0,0.0,213.0,192.0,21.0,57.0,10.0,47.0,CA,45.3
CA-522,2021,130137,25476,58542,7465,22018,51077,13001,63506,6059,37016,1747171,9.540830787642111,12.751528816917768,43.10746519960061,59.04714324643473,19.57629267617972,272.0,199.0,73.0,0.0,272.0,433.0,333.0,85.0,15.0,134.0,294.0,90.0,243.0,44,36,0.0,15.0,296.0,180.0,116.0,57.0,10.0,47.0,CA,45.5
CA-522,2022,133037,25653,59929,6874,23141,53055,13534,65396,6162,42151,1951781,9.422594654107284,11.470239783744098,43.61700122514372,58.484940149518174,19.282605590925833,1648.0,1567.0,81.0,1309.0,339.0,448.0,358.0,90.0,0.0,159.0,274.0,115.0,238.0,44,36,0.0,0.0,297.0,246.0,51.0,252.0,131.0,121.0,CA,46.2
CA-522,2023,133037,25653,59929,6874,23141,53055,13534,65396,6162,42151,1951781,9.422594654107284,11.470239783744098,43.61700122514372,58.484940149518174,19.282605590925833,1656.0,1551.0,105.0,1309.0,347.0,407.0,317.0,90.0,0.0,149.0,243.0,105.0,207.0,44,36,0.0,0.0,617.0,525.0,92.0,279.0,138.0,141.0,CA,42.6
CA-523,2007,62801,9975,27064,4543,7185,22521,3321,28288,3487,12101,710042,12.326781674208146,16.786136565178836,31.9035566804316,46.22129436325679,15.883505039728668,155.0,61.0,94.0,101.0,54.0,,28.0,10.0,,,,22.0,6.0,6,4,,,,,,0.0,0.0,0.0,CA,41.5
CA-523,2008,62801,9975,27064,4543,7185,22521,3321,28288,3487,12101,710042,12.326781674208146,16.786136565178836,31.9035566804316,46.22129436325679,15.883505039728668,193.0,131.0,62.0,193.0,0.0,,8.0,60.0,,,,4.0,4.0,34,26,,,,,,0.0,0.0,0.0,CA,41.1
CA-523,2009,62801,9975,27064,4543,7185,22521,3321,28288,3487,12101,710042,12.326781674208146,16.786136565178836,31.9035566804316,46.22129436325679,15.883505039728668,197.0,145.0,52.0,123.0,74.0,,15.0,82.0,,,,12.0,3.0,59,23,,,,,,0.0,0.0,0.0,CA,46.9
CA-523,2010,62801,9975,27064,4543,7185,22521,3321,28288,3487,12101,710042,12.326781674208146,16.786136565178836,31.9035566804316,46.22129436325679,15.883505039728668,197.0,145.0,52.0,123.0,74.0,,15.0,82.0,,,,12.0,3.0,59,23,,,,,,0.0,0.0,0.0,CA,45.2
CA-523,2011,63035,10561,27264,5061,7338,22203,3433,28288,3487,12554,687082,12.326781674208146,18.562940140845072,33.04958789352791,46.78386481330063,16.75418418339018,322.0,200.0,122.0,139.0,183.0,,155.0,161.0,,,,88.0,67.0,92,69,,,,,,0.0,0.0,0.0,CA,45.2
CA-523,2012,63100,10966,27308,5073,7352,22235,3369,27949,3649,12770,690596,13.055923288847543,18.57697378057712,33.06498763211154,45.82426550598477,17.37876386687797,303.0,185.0,118.0,139.0,164.0,,72.0,142.0,,,,69.0,3.0,114,28,,,,,,0.0,0.0,0.0,CA,46.5
CA-523,2013,63058,10412,27410,5261,7705,22149,3326,27778,3760,12696,706115,13.535891712866295,19.193724917913173,34.7871235721703,43.16677482154445,16.511782803133624,696.0,487.0,209.0,424.0,272.0,,150.0,134.0,,,,116.0,34.0,95,39,,,0.0,0.0,0.0,0.0,0.0,0.0,CA,42.1
CA-523,2014,62958,11074,27501,5507,7815,21994,3387,27535,3578,12673,695685,12.994370800798984,20.024726373586414,35.53241793216332,43.339731285988485,17.58950411385368,567.0,410.0,157.0,424.0,143.0,153.0,37.0,116.0,0.0,112.0,41.0,35.0,2.0,77,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,50.1
CA-523,2015,62798,11454,27594,5647,7983,21947,3570,27212,3020,12867,686097,11.098044980155814,20.464593752264985,36.3739918895521,44.72003006388576,18.239434376890983,136.0,80.0,56.0,80.0,56.0,81.0,37.0,44.0,0.0,81.0,0.0,37.0,0.0,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,48.6
CA-523,2016,62517,11044,27632,5401,8411,22231,3816,27150,2569,12888,709752,9.462246777163903,19.546178343949045,37.8345553506365,45.369159434074426,17.665594958171376,115.0,71.0,44.0,80.0,35.0,54.0,18.0,36.0,0.0,52.0,2.0,18.0,0.0,34,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,44.5
CA-523,2017,62451,10928,27766,5321,8442,22445,3909,27240,2195,12911,736793,8.058002936857562,19.1637254195779,37.61194029850746,46.30419331911869,17.498518838769595,176.0,118.0,58.0,133.0,43.0,88.0,19.0,69.0,0.0,70.0,18.0,11.0,8.0,59,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,42.2
CA-523,2018,62223,10572,27827,4901,8706,22926,3904,27187,1772,13141,757249,6.5178210173980204,17.612390843425448,37.97435226380529,44.84263726165862,16.99050190444048,268.0,162.0,106.0,173.0,95.0,128.0,57.0,71.0,0.0,116.0,12.0,53.0,4.0,63,8,0.0,0.0,36.0,31.0,5.0,0.0,0.0,0.0,CA,48.9
CA-523,2019,61236,9689,27026,4219,8695,22807,3870,26697,1468,12671,763420,5.498745177360751,15.610893213942129,38.12426009558469,44.5083381253594,15.822392056959956,192.0,136.0,56.0,150.0,42.0,82.0,17.0,65.0,0.0,60.0,22.0,17.0,0.0,43,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46.1
CA-523,2020,60856,9541,27751,4817,8604,22934,3635,26762,1554,14949,900522,5.806740901277931,17.35793304745775,37.51635126885846,42.24779172477917,15.677993952938085,261.0,163.0,98.0,150.0,111.0,119.0,61.0,58.0,0.0,119.0,0.0,61.0,0.0,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,45.3
CA-523,2021,65209,10503,26682,4621,8006,22061,3336,28120,1815,16351,976916,6.4544807965860596,17.318791694775506,36.29028602511219,41.668748438671,16.106672391847752,140.0,29.0,111.0,0.0,140.0,143.0,93.0,50.0,0.0,121.0,22.0,77.0,16.0,44,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,45.5
CA-523,2022,66357,10156,27222,4565,8182,22657,2996,29650,2226,19174,1180558,7.507588532883642,16.76952464918081,36.112459725471155,36.61696406746517,15.305092153050923,340.0,166.0,174.0,196.0,144.0,170.0,151.0,19.0,0.0,134.0,36.0,128.0,23.0,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CA,46.2
